customer_id,company_name,segment,region,country,join_date,contract_type,payment_method,paperless_billing,tenure_months,monthly_charges,total_charges,support_tickets,satisfaction_score,churn
CUST-0607,Ingrid Logistics,Startup,North America,Canada,2023-09-27,One-Year,Bank Wire,1,36,209.5,7273.41,0,2,0
CUST-0608,Zara Media,Startup,North America,United States,2025-11-29,Month-to-Month,Bank Wire,1,9,204.7,1884.22,3,3,1
CUST-0609,Zara Solutions,Enterprise,North America,Canada,2023-09-13,Month-to-Month,Bank Wire,1,36,2585.35,89830.02,0,3,0
CUST-0610,Kavita Media,Mid-Market,EMEA,Netherlands,2024-10-15,Two-Year,Automated ACH,1,23,1200.7,27726.92,0,3,0
CUST-0611,Alexander Media,Enterprise,LATAM,Mexico,2026-02-02,Two-Year,Bank Wire,1,7,2117.45,14674.84,1,3,0
CUST-0612,Vivienne Enterprises,Enterprise,North America,Canada,2025-12-07,One-Year,Bank Wire,1,9,2048.64,18538.2,1,3,0
CUST-0613,Mei Ventures,Startup,North America,Canada,2025-11-01,One-Year,Credit Card,0,10,281.65,2799.03,4,4,0
CUST-0614,Gabriella Logistics,SMB,North America,United States,2025-06-06,Month-to-Month,Bank Wire,1,15,490.07,7456.47,3,4,1
CUST-0615,Patrick Dynamics,Startup,LATAM,Mexico,2026-04-20,Month-to-Month,Bank Wire,1,5,208.77,996.13,3,5,0
CUST-0616,Dmitri Ventures,Startup,APAC,South Korea,2025-05-08,Month-to-Month,Credit Card,0,16,280.66,4282.59,2,3,0
CUST-0617,Evelyn Solutions,Startup,EMEA,Netherlands,2026-03-02,Month-to-Month,Credit Card,1,6,272.65,1582.28,3,4,1
CUST-0618,Beatrice Health,Mid-Market,APAC,Japan,2023-09-28,Two-Year,Bank Wire,1,36,710.75,24599.8,1,4,0
CUST-0619,Umar Systems,Mid-Market,North America,United States,2025-03-01,Two-Year,Credit Card,1,18,768.77,13313.13,3,4,0
CUST-0620,William Systems,SMB,EMEA,France,2024-04-05,Month-to-Month,Bank Wire,1,29,533.85,14805.45,3,4,1
CUST-0621,Ingrid Logistics,SMB,APAC,Singapore,2025-08-06,Month-to-Month,Bank Wire,1,13,468.08,5861.94,2,5,1
CUST-0622,Vivienne Systems,Enterprise,North America,United States,2024-03-16,Month-to-Month,Bank Wire,0,30,1260.82,38606.59,0,5,0
CUST-0623,Tara Health,SMB,North America,Canada,2024-10-21,Month-to-Month,Bank Wire,1,23,464.27,10399.78,0,3,1
CUST-0624,Feng Systems,SMB,EMEA,Germany,2025-05-06,Two-Year,Credit Card,1,16,461.81,7276.54,2,4,0
CUST-0625,Alexander Dynamics,Startup,North America,United States,2023-11-29,One-Year,Automated ACH,0,34,188.91,6427.78,2,5,0
CUST-0626,Olga Ventures,Enterprise,North America,United States,2023-09-29,One-Year,Automated ACH,1,36,2392.97,83358.55,1,5,0
CUST-0627,William Technologies,Mid-Market,North America,Canada,2025-06-11,Month-to-Month,Credit Card,0,15,1085.81,16210.84,3,3,0
CUST-0628,Dmitri Technologies,Enterprise,LATAM,Brazil,2026-07-19,One-Year,Bank Wire,0,2,2303.78,4709.57,0,2,0
CUST-0629,Tara Systems,SMB,North America,United States,2025-04-15,Month-to-Month,Bank Wire,1,17,270.31,4474.47,3,3,1
CUST-0630,Nathan Ventures,Enterprise,North America,United States,2025-05-07,One-Year,Automated ACH,1,16,2596.54,43322.28,3,4,0
CUST-0631,Olga Logistics,Mid-Market,North America,United States,2025-07-18,One-Year,Automated ACH,1,14,1237.78,16682.92,3,4,0
CUST-0632,Xavier Systems,Enterprise,North America,United States,2023-09-19,Month-to-Month,Bank Wire,1,36,2279.38,85228.46,1,3,1
CUST-0633,Umar Logistics,SMB,APAC,Singapore,2023-09-16,Two-Year,Bank Wire,0,36,474.02,17046.31,0,5,0
CUST-0634,Gabriella Systems,Mid-Market,EMEA,Netherlands,2024-08-05,Month-to-Month,Automated ACH,1,25,792.8,19689.68,0,4,0
CUST-0635,Hassan Systems,Startup,LATAM,Chile,2023-09-20,Two-Year,Bank Wire,1,36,333.22,12318.14,2,5,0
CUST-0636,Beatrice Media,SMB,EMEA,Netherlands,2024-06-07,Two-Year,Credit Card,1,27,476.18,12932.06,4,5,0
CUST-0637,Alexander Media,Mid-Market,LATAM,Brazil,2025-06-17,One-Year,Bank Wire,1,15,1249.8,18381.13,2,3,0
CUST-0638,Xavier Solutions,Startup,APAC,Japan,2024-08-14,One-Year,Automated ACH,1,25,248.47,6391.8,2,2,0
CUST-0639,Liam Solutions,Startup,EMEA,United Kingdom,2023-10-31,Month-to-Month,Credit Card,1,35,250.06,8574.07,2,5,0
CUST-0640,Zara Health,SMB,EMEA,Germany,2023-10-01,One-Year,Bank Wire,0,36,274.26,9887.91,2,3,0
CUST-0641,William Capital,Mid-Market,APAC,Japan,2026-03-07,One-Year,Bank Wire,1,6,1181.77,7132.31,2,4,0
CUST-0642,Carlos Dynamics,Enterprise,EMEA,Germany,2024-09-17,Month-to-Month,Bank Wire,1,24,2460.47,61644.5,2,4,1
CUST-0643,Tara Ventures,Mid-Market,APAC,Singapore,2025-02-16,One-Year,Credit Card,1,19,919.26,17243.8,1,3,1
CUST-0644,Olga Solutions,Mid-Market,EMEA,United Kingdom,2024-04-13,One-Year,Credit Card,1,29,1366.64,40111.92,4,3,1
CUST-0645,William Enterprises,Enterprise,North America,Canada,2023-09-21,Two-Year,Bank Wire,0,36,2156.23,74592.0,3,5,0
CUST-0646,Ingrid Enterprises,Enterprise,EMEA,Netherlands,2025-07-18,One-Year,Credit Card,1,14,2113.33,30975.93,3,5,0
CUST-0647,Siddharth Logistics,Mid-Market,EMEA,Netherlands,2024-10-07,Month-to-Month,Bank Wire,1,23,1077.29,25525.93,1,4,0
CUST-0648,Rania Capital,SMB,North America,Canada,2025-03-01,Month-to-Month,Credit Card,1,18,520.7,9693.06,0,3,1
CUST-0649,Olga Solutions,Startup,North America,United States,2025-11-12,Month-to-Month,Bank Wire,1,10,266.21,2787.41,2,3,1
CUST-0650,Zara Technologies,Mid-Market,North America,Canada,2024-09-22,One-Year,Bank Wire,1,24,1256.79,29204.62,2,3,0
CUST-0651,Feng Logistics,Enterprise,North America,United States,2023-09-23,One-Year,Credit Card,1,36,2205.6,77060.49,3,4,0
CUST-0652,Xavier Technologies,Enterprise,EMEA,France,2025-06-10,One-Year,Bank Wire,1,15,2099.38,32814.68,3,3,0
CUST-0653,Mei Solutions,Startup,APAC,South Korea,2025-07-20,Month-to-Month,Credit Card,0,14,287.42,3955.99,0,4,0
CUST-0654,Xavier Health,Startup,EMEA,France,2025-10-28,Two-Year,Credit Card,1,10,241.53,2431.06,2,5,0
CUST-0655,Olga Capital,Startup,EMEA,Netherlands,2025-07-20,One-Year,Bank Wire,1,14,258.83,3666.21,4,4,0
CUST-0656,Hassan Solutions,Enterprise,North America,Canada,2023-09-13,Month-to-Month,Credit Card,1,36,2847.49,105247.62,1,5,1
CUST-0657,Gabriella Technologies,SMB,North America,Canada,2025-08-21,Two-Year,Bank Wire,1,13,395.75,5197.83,2,4,0
CUST-0658,Rania Technologies,Mid-Market,APAC,Australia,2023-09-11,Two-Year,Bank Wire,1,36,868.1,30578.6,1,5,0
CUST-0659,Liam Health,Enterprise,LATAM,Chile,2025-06-01,Two-Year,Credit Card,1,15,2883.59,43005.16,3,4,0
CUST-0660,Feng Media,Enterprise,EMEA,Netherlands,2026-01-02,One-Year,Bank Wire,1,8,2437.65,20453.6,3,3,0
CUST-0661,Rania Capital,Enterprise,North America,Canada,2026-05-07,One-Year,Bank Wire,1,4,1078.4,4297.26,5,4,1
CUST-0662,Tara Logistics,Mid-Market,North America,Canada,2026-02-04,Month-to-Month,Automated ACH,0,7,1172.68,8047.8,3,4,1
CUST-0663,Siddharth Solutions,Enterprise,North America,United States,2024-09-18,Two-Year,Automated ACH,1,24,1882.3,45870.05,2,5,0
CUST-0664,Julian Media,Enterprise,North America,United States,2025-01-31,Month-to-Month,Automated ACH,1,19,1860.96,36226.52,3,4,1
CUST-0665,Tara Solutions,SMB,EMEA,France,2026-01-05,Two-Year,Automated ACH,1,8,509.26,4168.99,4,3,0
CUST-0666,Alexander Health,Enterprise,North America,United States,2025-09-08,Two-Year,Bank Wire,1,12,2555.43,29968.05,1,5,0
CUST-0667,Nathan Capital,Mid-Market,North America,Canada,2026-02-17,One-Year,Automated ACH,1,7,1004.38,6745.57,3,4,1
CUST-0668,Zara Logistics,SMB,EMEA,France,2024-08-07,One-Year,Bank Wire,1,25,410.8,10128.81,2,4,0
CUST-0669,Siddharth Systems,Enterprise,North America,United States,2025-05-09,Month-to-Month,Automated ACH,1,16,2692.35,44890.77,5,3,1
CUST-0670,Feng Enterprises,SMB,North America,United States,2024-03-06,Two-Year,Credit Card,0,30,456.58,13732.54,0,4,0
CUST-0671,Siddharth Dynamics,Mid-Market,EMEA,United Kingdom,2023-10-01,Month-to-Month,Bank Wire,1,36,1334.48,47312.06,0,5,0
CUST-0672,Xavier Capital,Startup,North America,Canada,2024-11-07,One-Year,Automated ACH,1,22,251.18,5418.03,2,3,0
CUST-0673,Yuki Enterprises,SMB,North America,United States,2023-09-24,Month-to-Month,Bank Wire,1,36,451.57,16566.72,1,4,0
CUST-0674,Dmitri Enterprises,SMB,North America,Canada,2025-02-23,Month-to-Month,Bank Wire,1,19,451.79,8663.99,0,4,0
CUST-0675,Patrick Enterprises,Enterprise,APAC,Japan,2023-12-11,Month-to-Month,Bank Wire,1,33,1952.74,65096.37,4,5,1
CUST-0676,Tara Ventures,Enterprise,North America,Canada,2023-09-29,Two-Year,Automated ACH,0,36,2431.53,86203.12,1,3,0
CUST-0677,Feng Dynamics,Mid-Market,APAC,Singapore,2026-02-17,Month-to-Month,Credit Card,1,7,1353.63,9207.25,2,4,1
CUST-0678,Gabriella Health,Startup,North America,United States,2024-07-26,Two-Year,Automated ACH,0,26,205.25,5323.01,1,4,0
CUST-0679,Xavier Systems,Enterprise,North America,United States,2025-05-14,Two-Year,Credit Card,1,16,2305.12,36541.05,5,4,0
CUST-0680,Zara Capital,Mid-Market,North America,United States,2023-09-18,One-Year,Credit Card,1,36,1155.26,39678.78,2,4,0
CUST-0681,Kavita Solutions,Mid-Market,North America,Canada,2024-01-08,Month-to-Month,Automated ACH,1,32,971.17,31245.0,1,3,1
CUST-0682,Julian Media,Startup,North America,United States,2025-05-30,Month-to-Month,Credit Card,1,15,247.67,3900.33,2,4,1
CUST-0683,Patrick Enterprises,Enterprise,North America,United States,2025-01-13,Month-to-Month,Credit Card,1,20,2349.1,48980.1,2,4,1
CUST-0684,Feng Enterprises,Mid-Market,North America,United States,2025-10-03,Two-Year,Credit Card,1,11,966.28,10549.05,2,5,1
CUST-0685,Patrick Health,SMB,APAC,Australia,2025-03-31,One-Year,Credit Card,1,17,483.6,8306.01,2,4,1
CUST-0686,Mei Solutions,SMB,EMEA,Germany,2026-01-17,Month-to-Month,Credit Card,1,8,505.1,4219.57,2,4,0
CUST-0687,Alexander Enterprises,Mid-Market,APAC,Japan,2025-05-25,Two-Year,Bank Wire,1,16,1128.77,17433.15,0,4,0
CUST-0688,Umar Systems,SMB,North America,United States,2023-09-17,One-Year,Automated ACH,1,36,382.39,13989.18,2,2,1
CUST-0689,Patrick Dynamics,SMB,North America,Canada,2025-03-09,One-Year,Automated ACH,1,18,378.57,6766.84,3,3,0
CUST-0690,Dmitri Media,Mid-Market,EMEA,Netherlands,2024-05-29,Month-to-Month,Credit Card,0,28,1205.14,33079.32,2,4,1
CUST-0691,Xavier Logistics,Mid-Market,EMEA,Germany,2023-11-20,One-Year,Bank Wire,1,34,1287.86,44488.18,2,3,0
CUST-0692,William Dynamics,SMB,EMEA,Netherlands,2026-01-15,One-Year,Bank Wire,1,8,465.46,3899.02,0,4,0
CUST-0693,Umar Capital,Mid-Market,APAC,Australia,2024-10-27,One-Year,Bank Wire,1,23,996.62,23631.83,4,3,0
CUST-0694,Tara Technologies,Mid-Market,APAC,Australia,2025-11-08,Month-to-Month,Bank Wire,1,10,965.09,9806.51,1,5,0
CUST-0695,Hassan Ventures,Startup,EMEA,United Kingdom,2023-10-01,Two-Year,Bank Wire,1,36,277.41,10025.13,1,4,0
CUST-0696,Beatrice Solutions,SMB,EMEA,Netherlands,2025-06-11,Month-to-Month,Credit Card,1,15,387.49,6094.69,2,5,0
CUST-0697,Mei Systems,SMB,North America,United States,2025-09-19,One-Year,Bank Wire,1,12,351.24,4346.16,0,3,0
CUST-0698,William Capital,Mid-Market,North America,Canada,2024-12-13,Month-to-Month,Credit Card,0,21,1232.84,24790.16,1,4,1
CUST-0699,Siddharth Ventures,Mid-Market,North America,United States,2024-07-11,Month-to-Month,Bank Wire,1,26,1011.9,25235.87,1,4,1
CUST-0700,Tara Enterprises,Enterprise,EMEA,France,2025-08-28,One-Year,Credit Card,1,12,1994.77,22923.88,3,5,0
CUST-0701,Julian Dynamics,SMB,APAC,South Korea,2024-06-19,Month-to-Month,Credit Card,1,27,531.13,14273.44,3,5,0
CUST-0702,Zara Dynamics,SMB,North America,United States,2024-08-12,Two-Year,Credit Card,1,25,486.24,12717.75,1,3,0
CUST-0703,Yuki Solutions,Startup,North America,Canada,2025-06-01,One-Year,Credit Card,1,15,204.67,2961.91,3,3,1
CUST-0704,Evelyn Health,Mid-Market,APAC,South Korea,2024-04-28,One-Year,Automated ACH,1,29,1100.62,31238.27,1,5,0
CUST-0705,Feng Health,Mid-Market,EMEA,Germany,2026-02-16,Month-to-Month,Bank Wire,1,7,1354.11,9299.19,0,5,0
CUST-0706,Patrick Dynamics,SMB,LATAM,Mexico,2023-10-02,Month-to-Month,Bank Wire,1,36,532.93,19741.23,2,3,0
CUST-0707,Ingrid Dynamics,Startup,North America,United States,2025-10-07,One-Year,Bank Wire,0,11,280.14,3024.19,4,4,0
CUST-0708,Julian Enterprises,Startup,APAC,South Korea,2025-02-03,One-Year,Bank Wire,0,19,235.3,4570.95,0,5,0
CUST-0709,Evelyn Ventures,Mid-Market,North America,United States,2023-09-15,Two-Year,Automated ACH,1,36,963.63,36024.76,3,2,0
CUST-0710,Hassan Systems,Mid-Market,North America,Canada,2026-02-01,One-Year,Automated ACH,1,7,1177.14,8598.83,2,2,0
CUST-0711,Gabriella Logistics,Startup,North America,United States,2024-04-16,Month-to-Month,Automated ACH,1,29,323.61,9416.1,0,4,0
CUST-0712,Xavier Enterprises,Mid-Market,North America,Canada,2023-09-26,Two-Year,Automated ACH,0,36,1077.27,38250.4,1,4,0
CUST-0713,Xavier Capital,SMB,APAC,Japan,2024-08-09,Month-to-Month,Credit Card,1,25,594.38,14197.77,2,4,1
CUST-0714,William Ventures,Mid-Market,North America,Canada,2025-12-29,Month-to-Month,Automated ACH,1,8,1366.18,11330.5,2,5,1
CUST-0715,Olga Media,Startup,North America,Canada,2024-11-18,Month-to-Month,Automated ACH,1,22,262.82,5664.91,0,3,0
CUST-0716,Feng Solutions,SMB,EMEA,Netherlands,2024-12-18,Two-Year,Automated ACH,0,21,453.47,9495.34,3,4,0
CUST-0717,Nathan Capital,SMB,EMEA,United Kingdom,2025-03-04,Month-to-Month,Bank Wire,1,18,320.45,5900.32,2,5,0
CUST-0718,Siddharth Capital,SMB,EMEA,United Kingdom,2024-12-06,One-Year,Credit Card,1,21,509.21,10304.27,4,4,0
CUST-0719,Mei Ventures,SMB,EMEA,France,2023-09-30,Month-to-Month,Credit Card,0,36,394.38,14667.09,3,5,0
CUST-0720,Zara Logistics,SMB,APAC,South Korea,2025-06-14,Month-to-Month,Automated ACH,1,15,448.81,6512.33,3,2,0
CUST-0721,Tara Capital,Enterprise,APAC,Singapore,2024-07-18,Month-to-Month,Automated ACH,0,26,2092.56,56497.63,2,5,1
CUST-0722,Hassan Technologies,SMB,LATAM,Chile,2024-12-06,Month-to-Month,Bank Wire,1,21,425.28,8718.13,1,5,0
CUST-0723,Feng Technologies,SMB,North America,Canada,2024-10-23,Month-to-Month,Bank Wire,0,23,468.36,10360.08,2,3,1
CUST-0724,Xavier Dynamics,SMB,North America,Canada,2026-03-06,Month-to-Month,Credit Card,1,6,387.43,2408.72,6,5,1
CUST-0725,Ingrid Health,Enterprise,APAC,South Korea,2026-04-14,One-Year,Automated ACH,1,5,2287.71,11641.23,1,5,0
CUST-0726,Nathan Logistics,Enterprise,North America,United States,2023-09-25,Month-to-Month,Credit Card,1,36,2233.47,81071.5,4,3,1
CUST-0727,Vivienne Solutions,Enterprise,North America,Canada,2026-02-09,Two-Year,Bank Wire,1,7,2874.82,19889.29,1,4,0
CUST-0728,Nathan Systems,SMB,North America,United States,2024-10-26,Month-to-Month,Bank Wire,0,23,454.67,10976.87,0,3,0
CUST-0729,William Systems,Enterprise,EMEA,United Kingdom,2024-02-14,One-Year,Bank Wire,1,31,2671.54,81748.57,5,3,0
CUST-0730,Siddharth Technologies,Enterprise,EMEA,France,2024-11-11,Two-Year,Automated ACH,1,22,2184.2,47174.57,3,2,0
CUST-0731,Rania Media,Mid-Market,North America,United States,2025-08-19,One-Year,Automated ACH,1,13,771.97,9895.71,2,3,1
CUST-0732,Nathan Health,SMB,APAC,Australia,2024-03-07,Two-Year,Credit Card,1,30,497.67,14429.92,3,4,0
CUST-0733,Yuki Solutions,SMB,APAC,Singapore,2024-07-08,One-Year,Credit Card,1,26,486.74,12091.53,4,3,0
CUST-0734,Feng Technologies,SMB,EMEA,Germany,2025-08-10,Month-to-Month,Automated ACH,1,13,533.74,6898.04,3,3,1
CUST-0735,Xavier Dynamics,Enterprise,EMEA,Netherlands,2023-12-09,Two-Year,Bank Wire,1,33,1734.04,59330.13,2,4,0
CUST-0736,Feng Logistics,SMB,APAC,Australia,2026-03-30,One-Year,Credit Card,0,5,355.42,1781.72,2,4,0
CUST-0737,Tara Logistics,Mid-Market,North America,United States,2025-10-07,One-Year,Automated ACH,1,11,1378.02,15433.06,3,4,1
CUST-0738,William Enterprises,SMB,North America,United States,2026-01-16,Month-to-Month,Credit Card,1,8,494.52,3948.19,2,5,1
CUST-0739,Vivienne Health,Mid-Market,EMEA,United Kingdom,2024-09-26,One-Year,Automated ACH,1,24,1011.63,24841.29,1,5,0
CUST-0740,Yuki Systems,SMB,North America,United States,2024-10-18,Month-to-Month,Bank Wire,1,23,470.61,11313.17,2,3,1
CUST-0741,Mei Enterprises,Mid-Market,North America,United States,2025-03-02,Two-Year,Bank Wire,0,18,1384.89,24087.8,3,3,0
CUST-0742,Zara Media,Enterprise,North America,United States,2025-06-09,One-Year,Credit Card,0,15,3143.16,49050.9,3,5,0
CUST-0743,Umar Logistics,SMB,North America,United States,2024-01-15,Month-to-Month,Credit Card,1,32,454.95,14221.34,3,4,1
CUST-0744,Umar Media,SMB,North America,Canada,2025-06-05,Month-to-Month,Credit Card,1,15,594.57,8930.45,1,4,0
CUST-0745,Olga Ventures,Startup,EMEA,Germany,2023-09-17,One-Year,Credit Card,1,36,257.62,9216.22,4,4,0
CUST-0746,Patrick Health,SMB,North America,United States,2025-10-13,Two-Year,Credit Card,1,11,504.79,5301.56,1,4,0
CUST-0747,Carlos Technologies,Mid-Market,EMEA,Netherlands,2024-01-17,One-Year,Credit Card,1,32,1229.58,38382.02,2,5,0
CUST-0748,Carlos Dynamics,Enterprise,North America,Canada,2024-06-24,Two-Year,Bank Wire,1,27,1817.55,50076.81,1,3,0
CUST-0749,Kavita Systems,SMB,EMEA,Netherlands,2025-09-14,Month-to-Month,Automated ACH,1,12,417.53,4865.59,2,4,0
CUST-0750,Carlos Systems,Mid-Market,North America,United States,2024-08-28,Month-to-Month,Bank Wire,1,25,969.63,24185.29,1,4,0
CUST-0751,Xavier Media,Mid-Market,APAC,South Korea,2026-01-01,Month-to-Month,Credit Card,1,8,1243.38,9842.59,2,3,1
CUST-0752,Julian Enterprises,Enterprise,North America,United States,2024-01-01,One-Year,Bank Wire,1,33,1617.69,53282.97,1,3,0
CUST-0753,Evelyn Ventures,Enterprise,North America,United States,2024-02-06,Month-to-Month,Credit Card,1,31,1772.5,53112.83,3,3,1
CUST-0754,Evelyn Solutions,Enterprise,LATAM,Mexico,2023-10-19,One-Year,Bank Wire,1,35,1607.52,58141.48,6,3,1
CUST-0755,Beatrice Capital,Startup,North America,Canada,2023-11-17,One-Year,Credit Card,1,34,274.91,9151.38,1,2,0
CUST-0756,Patrick Media,Mid-Market,EMEA,Netherlands,2025-04-24,One-Year,Credit Card,1,17,1477.64,24023.42,0,2,0
CUST-0757,Vivienne Media,Mid-Market,APAC,Japan,2025-02-04,Month-to-Month,Credit Card,1,19,1371.55,25507.02,2,4,1
CUST-0758,Gabriella Solutions,Mid-Market,North America,United States,2024-11-08,Two-Year,Bank Wire,1,22,1134.68,25817.86,4,3,0
CUST-0759,William Solutions,SMB,North America,Canada,2026-03-09,Two-Year,Automated ACH,1,6,393.52,2416.51,1,4,0
CUST-0760,Patrick Logistics,SMB,EMEA,France,2023-10-01,One-Year,Bank Wire,1,36,387.49,14097.16,1,3,0
CUST-0761,Dmitri Media,Mid-Market,LATAM,Mexico,2024-06-23,One-Year,Automated ACH,1,27,1039.52,27395.7,1,3,0
CUST-0762,William Logistics,SMB,North America,United States,2024-06-19,Month-to-Month,Credit Card,1,27,423.31,11114.03,1,5,0
CUST-0763,Ingrid Capital,SMB,APAC,Japan,2024-03-14,Month-to-Month,Bank Wire,1,30,159.85,4802.88,7,2,1
CUST-0764,William Enterprises,SMB,EMEA,Netherlands,2025-09-28,Month-to-Month,Bank Wire,1,11,446.25,5047.25,0,4,0
CUST-0765,Dmitri Dynamics,Enterprise,North America,United States,2025-03-23,Two-Year,Automated ACH,1,18,1607.01,28324.87,3,5,1
CUST-0766,Olga Dynamics,Enterprise,EMEA,United Kingdom,2025-08-12,Month-to-Month,Bank Wire,0,13,2155.85,27855.4,1,5,0
CUST-0767,Nathan Technologies,Mid-Market,North America,Canada,2024-06-13,Month-to-Month,Bank Wire,1,27,1246.46,33368.39,3,3,1
CUST-0768,Vivienne Ventures,SMB,North America,Canada,2024-04-26,One-Year,Credit Card,1,29,505.62,14602.5,0,4,0
CUST-0769,Rania Capital,Enterprise,LATAM,Mexico,2025-05-25,One-Year,Credit Card,1,16,1792.06,28209.33,3,2,0
CUST-0770,Mei Logistics,SMB,North America,Canada,2026-05-29,Two-Year,Bank Wire,1,3,458.33,1440.68,0,4,0
CUST-0771,Xavier Dynamics,Mid-Market,LATAM,Mexico,2026-01-29,One-Year,Automated ACH,1,7,1259.02,8648.95,1,4,0
CUST-0772,Liam Technologies,SMB,APAC,Singapore,2025-09-08,One-Year,Automated ACH,1,12,474.75,5764.33,2,3,0
CUST-0773,Olga Capital,SMB,APAC,South Korea,2023-10-24,Month-to-Month,Credit Card,1,35,416.95,14912.67,1,3,0
CUST-0774,Evelyn Dynamics,Mid-Market,LATAM,Mexico,2023-11-16,One-Year,Credit Card,1,34,1024.27,33641.22,3,2,1
CUST-0775,Alexander Dynamics,SMB,EMEA,Germany,2023-12-23,One-Year,Automated ACH,1,33,436.17,13760.21,2,1,0
CUST-0776,Liam Health,Enterprise,EMEA,France,2026-01-26,One-Year,Bank Wire,1,7,2033.05,14568.43,0,2,1
CUST-0777,Olga Capital,Startup,LATAM,Chile,2023-12-14,One-Year,Automated ACH,1,33,268.84,9177.35,3,4,0
CUST-0778,Hassan Capital,SMB,North America,United States,2025-09-06,One-Year,Bank Wire,1,12,406.18,4724.31,4,4,0
CUST-0779,Zara Capital,SMB,EMEA,Germany,2026-02-06,Month-to-Month,Bank Wire,0,7,588.07,4106.71,3,3,1
CUST-0780,Olga Enterprises,SMB,North America,Canada,2026-05-04,One-Year,Automated ACH,1,4,428.22,1736.25,3,3,0
CUST-0781,Olga Solutions,SMB,APAC,South Korea,2024-10-23,One-Year,Credit Card,1,23,419.76,10106.34,1,3,0
CUST-0782,Rania Dynamics,Mid-Market,North America,United States,2026-07-18,One-Year,Automated ACH,1,2,844.48,1765.27,3,4,0
CUST-0783,Umar Media,SMB,North America,Canada,2024-12-25,One-Year,Bank Wire,1,21,460.87,9556.77,1,4,0
CUST-0784,Julian Solutions,Enterprise,North America,United States,2023-09-15,Month-to-Month,Automated ACH,1,36,1721.4,60628.63,2,5,0
CUST-0785,Feng Solutions,Enterprise,North America,Canada,2026-06-18,Month-to-Month,Credit Card,1,3,2402.66,7496.51,0,4,1
CUST-0786,Mei Solutions,SMB,APAC,Singapore,2024-01-15,One-Year,Automated ACH,1,32,455.01,14049.23,2,3,1
CUST-0787,Yuki Capital,Mid-Market,North America,Canada,2025-01-13,Month-to-Month,Bank Wire,1,20,944.21,18776.74,0,3,0
CUST-0788,Ingrid Enterprises,SMB,APAC,Japan,2023-09-08,One-Year,Bank Wire,1,36,519.57,18973.7,2,4,0
CUST-0789,Carlos Ventures,SMB,LATAM,Chile,2025-05-24,Two-Year,Credit Card,1,16,499.74,7997.95,0,2,0
CUST-0790,Alexander Enterprises,Startup,EMEA,Germany,2025-08-15,One-Year,Bank Wire,1,13,214.84,2901.19,1,5,0
CUST-0791,Olga Enterprises,Mid-Market,APAC,Australia,2024-12-25,One-Year,Automated ACH,1,21,1355.83,27562.76,5,3,1
CUST-0792,Alexander Dynamics,Enterprise,North America,Canada,2025-01-22,One-Year,Bank Wire,1,20,2247.0,46145.76,3,5,0
CUST-0793,Evelyn Health,Enterprise,LATAM,Chile,2025-03-07,Two-Year,Bank Wire,1,18,3006.21,53018.85,3,4,0
CUST-0794,Dmitri Capital,Mid-Market,North America,Canada,2023-09-30,Month-to-Month,Bank Wire,1,36,953.6,33424.98,1,4,0
CUST-0795,Rania Dynamics,Mid-Market,North America,United States,2023-09-23,Month-to-Month,Credit Card,1,36,892.99,31850.25,5,4,0
CUST-0796,Hassan Technologies,Mid-Market,North America,United States,2025-05-08,One-Year,Bank Wire,1,16,1166.8,18567.96,0,3,0
CUST-0797,Vivienne Dynamics,Mid-Market,North America,United States,2024-12-21,One-Year,Credit Card,1,21,1491.2,32603.8,0,3,0
CUST-0798,Olga Technologies,Startup,North America,Canada,2024-08-09,Month-to-Month,Automated ACH,1,25,192.65,5025.04,3,3,1
CUST-0799,Patrick Health,Startup,EMEA,Netherlands,2026-07-29,Month-to-Month,Automated ACH,1,1,303.38,293.11,1,5,1
CUST-0800,Siddharth Systems,Mid-Market,North America,United States,2024-09-24,Two-Year,Credit Card,0,24,1199.35,29873.25,3,4,1
CUST-0801,Gabriella Systems,Startup,EMEA,France,2025-04-15,One-Year,Automated ACH,1,17,255.1,4238.26,1,4,1
CUST-0802,William Capital,Startup,North America,Canada,2024-05-20,Month-to-Month,Credit Card,1,28,235.36,6261.93,3,5,0
CUST-0803,Patrick Technologies,Mid-Market,APAC,Singapore,2024-12-04,One-Year,Automated ACH,1,21,1230.59,26584.86,2,5,0
CUST-0804,Vivienne Enterprises,SMB,EMEA,Netherlands,2025-06-13,Two-Year,Bank Wire,1,15,243.16,3606.09,1,4,0
CUST-0805,Zara Technologies,Startup,North America,Canada,2024-10-13,Month-to-Month,Credit Card,1,23,247.74,5800.9,4,3,0
CUST-0806,Xavier Capital,SMB,North America,Canada,2024-07-22,Month-to-Month,Credit Card,1,26,411.92,10475.11,4,5,1
CUST-0807,Xavier Systems,Startup,North America,United States,2024-04-10,Month-to-Month,Automated ACH,1,29,235.62,6828.89,3,4,0
CUST-0808,Siddharth Ventures,Enterprise,EMEA,Germany,2025-07-20,One-Year,Bank Wire,0,14,2821.0,40897.93,2,4,0
CUST-0809,Rania Health,Startup,North America,United States,2023-09-11,One-Year,Credit Card,1,36,295.46,11044.05,2,4,0
CUST-0810,Alexander Media,Startup,EMEA,United Kingdom,2024-12-16,Month-to-Month,Automated ACH,1,21,183.47,3922.29,3,4,1
