transaction_id,customer_id,product_id,rep_id,transaction_date,quantity,unit_price,discount_pct,gross_amount,total_amount,total_cost,net_profit,payment_status,fulfillment_days,is_anomaly
TXN-19384,CUST-0933,PROD-10,REP-02,2026-04-14 02:45:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,2,0
TXN-19385,CUST-0073,PROD-10,REP-04,2026-04-14 07:58:30,8,449.0,0.0,3592.0,3592.0,1200.0,2392.0,Completed,3,0
TXN-19386,CUST-1067,PROD-07,REP-01,2026-04-14 04:31:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Completed,4,0
TXN-19387,CUST-0264,PROD-09,REP-07,2026-04-14 04:08:30,6,273.0,0.5,1638.0,819.0,2340.0,-1521.0,Completed,1,1
TXN-19388,CUST-0164,PROD-03,REP-05,2026-04-14 10:18:30,1,2199.0,0.2,2199.0,1759.2,650.0,1109.2,Completed,7,0
TXN-19389,CUST-1102,PROD-06,REP-01,2026-04-14 03:10:30,4,1099.0,0.0,4396.0,4396.0,1240.0,3156.0,Completed,6,0
TXN-19390,CUST-0348,PROD-02,REP-05,2026-04-14 13:13:30,2,154.0,0.5,308.0,154.0,440.0,-286.0,Completed,1,1
TXN-19391,CUST-1185,PROD-08,REP-06,2026-04-14 04:29:30,3,699.0,0.0,2097.0,2097.0,600.0,1497.0,Completed,3,0
TXN-19392,CUST-0760,PROD-07,REP-02,2026-04-15 04:57:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,2,0
TXN-19393,CUST-0366,PROD-11,REP-07,2026-04-15 12:50:30,3,299.0,0.0,897.0,897.0,270.0,627.0,Completed,4,0
TXN-19394,CUST-1118,PROD-02,REP-02,2026-04-15 05:51:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,3,0
TXN-19395,CUST-0894,PROD-12,REP-01,2026-04-15 02:01:30,3,899.0,0.05,2697.0,2562.15,840.0,1722.15,Cancelled,5,0
TXN-19396,CUST-0222,PROD-03,REP-01,2026-04-15 11:13:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Completed,2,0
TXN-19397,CUST-1131,PROD-01,REP-06,2026-04-15 04:50:30,1,1499.0,0.2,1499.0,1199.2,450.0,749.2,Completed,4,0
TXN-19398,CUST-0060,PROD-04,REP-02,2026-04-15 10:53:30,4,499.0,0.05,1996.0,1896.2,480.0,1416.2,Completed,3,0
TXN-19399,CUST-0125,PROD-01,REP-05,2026-04-15 09:38:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,1,0
TXN-19400,CUST-1007,PROD-02,REP-05,2026-04-15 03:21:30,2,799.0,0.05,1598.0,1518.1,440.0,1078.1,Completed,1,0
TXN-19401,CUST-0228,PROD-08,REP-07,2026-04-15 03:38:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,3,0
TXN-19402,CUST-0299,PROD-11,REP-06,2026-04-15 05:21:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,3,0
TXN-19403,CUST-0823,PROD-09,REP-07,2026-04-15 13:16:30,1,1299.0,0.1,1299.0,1169.1,390.0,779.1,Completed,1,0
TXN-19404,CUST-0296,PROD-05,REP-02,2026-04-15 12:00:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Completed,5,0
TXN-19405,CUST-0448,PROD-04,REP-04,2026-04-15 09:18:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Cancelled,3,0
TXN-19406,CUST-0806,PROD-01,REP-01,2026-04-15 07:59:30,1,1499.0,0.05,1499.0,1424.05,450.0,974.05,Completed,2,0
TXN-19407,CUST-1138,PROD-11,REP-06,2026-04-15 00:48:30,1,299.0,0.1,299.0,269.1,90.0,179.1,Completed,1,0
TXN-19408,CUST-1011,PROD-02,REP-01,2026-04-15 07:08:30,5,799.0,0.0,3995.0,3995.0,1100.0,2895.0,Completed,1,0
TXN-19409,CUST-0162,PROD-11,REP-01,2026-04-16 02:50:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,2,0
TXN-19410,CUST-1183,PROD-06,REP-06,2026-04-16 06:28:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,2,0
TXN-19411,CUST-1023,PROD-01,REP-02,2026-04-16 01:28:30,3,1499.0,0.0,4497.0,4497.0,1350.0,3147.0,Completed,3,0
TXN-19412,CUST-0235,PROD-01,REP-01,2026-04-16 05:07:30,3,1499.0,0.0,4497.0,4497.0,1350.0,3147.0,Completed,1,0
TXN-19413,CUST-0677,PROD-08,REP-07,2026-04-16 12:45:30,5,699.0,0.0,3495.0,3495.0,1000.0,2495.0,Completed,3,0
TXN-19414,CUST-1089,PROD-04,REP-05,2026-04-16 09:55:30,4,499.0,0.0,1996.0,1996.0,480.0,1516.0,Completed,5,0
TXN-19415,CUST-0718,PROD-09,REP-06,2026-04-16 07:47:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,1,0
TXN-19416,CUST-1075,PROD-09,REP-01,2026-04-16 02:44:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Refunded,2,0
TXN-19417,CUST-0433,PROD-03,REP-05,2026-04-16 11:30:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,4,0
TXN-19418,CUST-0695,PROD-03,REP-02,2026-04-16 12:50:30,1,2199.0,0.1,2199.0,1979.1,650.0,1329.1,Completed,1,0
TXN-19419,CUST-0651,PROD-06,REP-01,2026-04-16 12:56:30,8,1099.0,0.05,8792.0,8352.4,2480.0,5872.4,Completed,4,0
TXN-19420,CUST-0106,PROD-07,REP-01,2026-04-16 12:26:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Completed,3,0
TXN-19421,CUST-0292,PROD-01,REP-04,2026-04-16 08:25:30,3,1499.0,0.0,4497.0,4497.0,1350.0,3147.0,Completed,1,0
TXN-19422,CUST-0353,PROD-10,REP-01,2026-04-16 12:29:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,2,0
TXN-19423,CUST-0227,PROD-10,REP-06,2026-04-16 04:49:30,1,449.0,0.1,449.0,404.1,150.0,254.1,Completed,1,0
TXN-19424,CUST-0841,PROD-02,REP-07,2026-04-16 00:38:30,3,799.0,0.0,2397.0,2397.0,660.0,1737.0,Completed,6,0
TXN-19425,CUST-0338,PROD-12,REP-02,2026-04-16 01:30:30,4,899.0,0.0,3596.0,3596.0,1120.0,2476.0,Completed,1,0
TXN-19426,CUST-0728,PROD-08,REP-05,2026-04-16 12:43:30,3,699.0,0.0,2097.0,2097.0,600.0,1497.0,Completed,2,0
TXN-19427,CUST-0585,PROD-11,REP-01,2026-04-16 05:07:30,71,299.0,0.15,21229.0,18044.65,6390.0,11654.65,Refunded,4,1
TXN-19428,CUST-0264,PROD-06,REP-03,2026-04-16 01:19:30,5,1099.0,0.05,5495.0,5220.25,1550.0,3670.25,Completed,2,0
TXN-19429,CUST-0957,PROD-04,REP-01,2026-04-16 11:33:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,6,0
TXN-19430,CUST-0161,PROD-08,REP-05,2026-04-16 01:54:30,1,699.0,0.05,699.0,664.05,200.0,464.05,Completed,1,0
TXN-19431,CUST-0545,PROD-01,REP-06,2026-04-16 01:38:30,1,1499.0,0.05,1499.0,1424.05,450.0,974.05,Completed,1,0
TXN-19432,CUST-0227,PROD-11,REP-02,2026-04-16 06:42:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Refunded,2,0
TXN-19433,CUST-0845,PROD-12,REP-03,2026-04-17 12:17:30,3,899.0,0.05,2697.0,2562.15,840.0,1722.15,Completed,4,0
TXN-19434,CUST-0712,PROD-02,REP-01,2026-04-17 04:35:30,1,799.0,0.1,799.0,719.1,220.0,499.1,Refunded,2,0
TXN-19435,CUST-0627,PROD-08,REP-05,2026-04-17 08:41:30,3,699.0,0.1,2097.0,1887.3,600.0,1287.3,Completed,2,0
TXN-19436,CUST-0451,PROD-06,REP-05,2026-04-17 05:45:30,3,1099.0,0.05,3297.0,3132.15,930.0,2202.15,Completed,1,0
TXN-19437,CUST-0748,PROD-06,REP-01,2026-04-17 12:55:30,3,1099.0,0.2,3297.0,2637.6,930.0,1707.6,Completed,1,0
TXN-19438,CUST-1064,PROD-11,REP-05,2026-04-17 01:35:30,3,299.0,0.0,897.0,897.0,270.0,627.0,Completed,2,0
TXN-19439,CUST-0348,PROD-10,REP-01,2026-04-17 10:11:30,4,449.0,0.05,1796.0,1706.2,600.0,1106.2,Completed,3,0
TXN-19440,CUST-0923,PROD-06,REP-01,2026-04-17 06:45:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,1,0
TXN-19441,CUST-0760,PROD-08,REP-06,2026-04-17 05:25:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,3,0
TXN-19442,CUST-0688,PROD-01,REP-01,2026-04-17 06:26:30,1,1499.0,0.05,1499.0,1424.05,450.0,974.05,Completed,1,0
TXN-19443,CUST-0946,PROD-10,REP-01,2026-04-17 12:16:30,4,449.0,0.05,1796.0,1706.2,600.0,1106.2,Completed,3,0
TXN-19444,CUST-0813,PROD-02,REP-05,2026-04-17 03:09:30,2,799.0,0.0,1598.0,1598.0,440.0,1158.0,Completed,2,0
TXN-19445,CUST-0551,PROD-07,REP-03,2026-04-17 09:36:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,4,0
TXN-19446,CUST-0579,PROD-01,REP-03,2026-04-17 04:26:30,4,1499.0,0.1,5996.0,5396.4,1800.0,3596.4,Completed,1,0
TXN-19447,CUST-0217,PROD-01,REP-04,2026-04-17 12:36:30,3,1499.0,0.1,4497.0,4047.3,1350.0,2697.3,Completed,2,0
TXN-19448,CUST-0506,PROD-09,REP-05,2026-04-17 06:50:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,1,0
TXN-19449,CUST-0412,PROD-12,REP-05,2026-04-17 07:05:30,2,899.0,0.1,1798.0,1618.2,560.0,1058.2,Completed,3,0
TXN-19450,CUST-0177,PROD-03,REP-02,2026-04-18 10:26:30,4,2199.0,0.0,8796.0,8796.0,2600.0,6196.0,Completed,3,0
TXN-19451,CUST-0821,PROD-06,REP-01,2026-04-18 04:19:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,4,0
TXN-19452,CUST-0621,PROD-05,REP-07,2026-04-18 07:25:30,2,599.0,0.1,1198.0,1078.2,360.0,718.2,Completed,2,0
TXN-19453,CUST-0534,PROD-03,REP-05,2026-04-18 13:14:30,2,2199.0,0.05,4398.0,4178.1,1300.0,2878.1,Completed,2,0
TXN-19454,CUST-0092,PROD-04,REP-06,2026-04-18 07:35:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,3,0
TXN-19455,CUST-0184,PROD-02,REP-08,2026-04-18 13:31:30,2,799.0,0.05,1598.0,1518.1,440.0,1078.1,Completed,3,0
TXN-19456,CUST-0626,PROD-07,REP-05,2026-04-18 04:36:30,1,1699.0,0.1,1699.0,1529.1,500.0,1029.1,Completed,5,0
TXN-19457,CUST-1089,PROD-03,REP-01,2026-04-18 06:49:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Completed,2,0
TXN-19458,CUST-0526,PROD-10,REP-08,2026-04-18 05:21:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,4,0
TXN-19459,CUST-0450,PROD-09,REP-07,2026-04-18 11:06:30,1,1299.0,0.15,1299.0,1104.15,390.0,714.15,Cancelled,7,0
TXN-19460,CUST-0499,PROD-09,REP-02,2026-04-18 02:02:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,8,0
TXN-19461,CUST-0004,PROD-11,REP-05,2026-04-18 05:37:30,2,299.0,0.1,598.0,538.2,180.0,358.2,Cancelled,3,0
TXN-19462,CUST-0686,PROD-10,REP-02,2026-04-18 02:41:30,2,449.0,0.05,898.0,853.1,300.0,553.1,Completed,4,0
TXN-19463,CUST-0049,PROD-12,REP-07,2026-04-19 06:33:30,2,899.0,0.05,1798.0,1708.1,560.0,1148.1,Completed,2,0
TXN-19464,CUST-0254,PROD-10,REP-06,2026-04-19 09:34:30,3,449.0,0.05,1347.0,1279.65,450.0,829.65,Completed,2,0
TXN-19465,CUST-0480,PROD-04,REP-02,2026-04-19 04:18:30,4,499.0,0.0,1996.0,1996.0,480.0,1516.0,Completed,2,0
TXN-19466,CUST-1047,PROD-04,REP-02,2026-04-19 11:17:30,2,499.0,0.05,998.0,948.1,240.0,708.1,Completed,4,0
TXN-19467,CUST-0048,PROD-05,REP-07,2026-04-19 02:04:30,2,599.0,0.1,1198.0,1078.2,360.0,718.2,Completed,3,0
TXN-19468,CUST-0522,PROD-01,REP-01,2026-04-19 01:48:30,1,1499.0,0.05,1499.0,1424.05,450.0,974.05,Completed,6,0
TXN-19469,CUST-0202,PROD-04,REP-08,2026-04-19 07:11:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,3,0
TXN-19470,CUST-0812,PROD-08,REP-05,2026-04-19 01:04:30,8,699.0,0.0,5592.0,5592.0,1600.0,3992.0,Completed,4,0
TXN-19471,CUST-0265,PROD-02,REP-05,2026-04-19 09:42:30,2,799.0,0.0,1598.0,1598.0,440.0,1158.0,Completed,2,0
TXN-19472,CUST-0670,PROD-09,REP-05,2026-04-19 07:09:30,3,1299.0,0.0,3897.0,3897.0,1170.0,2727.0,Completed,5,0
TXN-19473,CUST-1030,PROD-02,REP-06,2026-04-19 11:43:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,2,0
TXN-19474,CUST-0479,PROD-09,REP-01,2026-04-19 07:26:30,5,1299.0,0.0,6495.0,6495.0,1950.0,4545.0,Completed,1,0
TXN-19475,CUST-0939,PROD-12,REP-05,2026-04-19 06:01:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,4,0
TXN-19476,CUST-0616,PROD-02,REP-03,2026-04-19 00:55:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,1,0
TXN-19477,CUST-0733,PROD-05,REP-03,2026-04-19 01:40:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Refunded,2,0
TXN-19478,CUST-0623,PROD-07,REP-01,2026-04-19 03:24:30,6,350.0,0.5,2100.0,1050.0,3000.0,-1950.0,Completed,3,1
TXN-19479,CUST-0883,PROD-07,REP-06,2026-04-19 10:25:30,2,1699.0,0.05,3398.0,3228.1,1000.0,2228.1,Completed,2,0
TXN-19480,CUST-0958,PROD-09,REP-02,2026-04-19 00:38:30,3,1299.0,0.0,3897.0,3897.0,1170.0,2727.0,Completed,3,0
TXN-19481,CUST-0235,PROD-08,REP-01,2026-04-19 00:51:30,2,699.0,0.05,1398.0,1328.1,400.0,928.1,Completed,2,0
TXN-19482,CUST-0595,PROD-01,REP-07,2026-04-20 10:37:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,4,0
TXN-19483,CUST-0207,PROD-06,REP-01,2026-04-20 03:39:30,1,1099.0,0.1,1099.0,989.1,310.0,679.1,Completed,4,0
TXN-19484,CUST-1104,PROD-01,REP-02,2026-04-20 00:39:30,4,1499.0,0.05,5996.0,5696.2,1800.0,3896.2,Completed,3,0
TXN-19485,CUST-0042,PROD-05,REP-02,2026-04-20 10:33:30,8,599.0,0.0,4792.0,4792.0,1440.0,3352.0,Completed,1,0
TXN-19486,CUST-0594,PROD-03,REP-02,2026-04-20 12:14:30,1,2199.0,0.15,2199.0,1869.15,650.0,1219.15,Processing,3,0
TXN-19487,CUST-0263,PROD-10,REP-01,2026-04-20 03:25:30,3,449.0,0.0,1347.0,1347.0,450.0,897.0,Completed,1,0
TXN-19488,CUST-0766,PROD-02,REP-06,2026-04-20 00:50:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,5,0
TXN-19489,CUST-0329,PROD-09,REP-05,2026-04-20 05:06:30,1,1299.0,0.1,1299.0,1169.1,390.0,779.1,Completed,1,0
TXN-19490,CUST-0642,PROD-04,REP-06,2026-04-20 11:20:30,3,499.0,0.15,1497.0,1272.45,360.0,912.45,Completed,3,0
TXN-19491,CUST-0779,PROD-11,REP-02,2026-04-20 05:11:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,3,0
TXN-19492,CUST-0546,PROD-02,REP-05,2026-04-20 07:01:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,1,0
TXN-19493,CUST-1151,PROD-05,REP-01,2026-04-20 07:16:30,2,599.0,0.0,1198.0,1198.0,360.0,838.0,Completed,5,0
TXN-19494,CUST-0673,PROD-10,REP-05,2026-04-20 02:18:30,2,449.0,0.0,898.0,898.0,300.0,598.0,Completed,3,0
TXN-19495,CUST-0304,PROD-11,REP-05,2026-04-20 08:49:30,2,299.0,0.05,598.0,568.1,180.0,388.1,Completed,9,0
TXN-19496,CUST-0475,PROD-02,REP-01,2026-04-20 07:34:30,1,799.0,0.1,799.0,719.1,220.0,499.1,Completed,4,0
TXN-19497,CUST-0186,PROD-10,REP-01,2026-04-20 03:27:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,5,0
TXN-19498,CUST-0478,PROD-09,REP-01,2026-04-20 04:31:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Completed,1,0
TXN-19499,CUST-0537,PROD-02,REP-05,2026-04-20 08:49:30,1,799.0,0.1,799.0,719.1,220.0,499.1,Completed,1,0
TXN-19500,CUST-0787,PROD-02,REP-05,2026-04-21 01:27:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,5,0
TXN-19501,CUST-0338,PROD-03,REP-06,2026-04-21 12:45:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Completed,1,0
TXN-19502,CUST-0470,PROD-12,REP-05,2026-04-21 09:10:30,4,899.0,0.15,3596.0,3056.6,1120.0,1936.6,Completed,1,0
TXN-19503,CUST-0308,PROD-12,REP-02,2026-04-21 00:56:30,4,899.0,0.05,3596.0,3416.2,1120.0,2296.2,Completed,2,0
TXN-19504,CUST-0779,PROD-11,REP-06,2026-04-21 05:44:30,2,299.0,0.05,598.0,568.1,180.0,388.1,Completed,2,0
TXN-19505,CUST-0187,PROD-09,REP-05,2026-04-21 08:58:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,1,0
TXN-19506,CUST-1055,PROD-02,REP-08,2026-04-21 05:28:30,2,799.0,0.1,1598.0,1438.2,440.0,998.2,Completed,3,0
TXN-19507,CUST-0957,PROD-08,REP-01,2026-04-21 02:15:30,4,699.0,0.0,2796.0,2796.0,800.0,1996.0,Refunded,3,0
TXN-19508,CUST-1063,PROD-11,REP-01,2026-04-21 04:57:30,5,299.0,0.0,1495.0,1495.0,450.0,1045.0,Refunded,2,0
TXN-19509,CUST-0056,PROD-04,REP-03,2026-04-21 07:38:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,1,0
TXN-19510,CUST-0415,PROD-08,REP-06,2026-04-21 02:01:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,5,0
TXN-19511,CUST-0374,PROD-10,REP-07,2026-04-21 11:03:30,2,449.0,0.0,898.0,898.0,300.0,598.0,Completed,4,0
TXN-19512,CUST-0207,PROD-03,REP-01,2026-04-21 03:26:30,2,2199.0,0.15,4398.0,3738.3,1300.0,2438.3,Completed,5,0
TXN-19513,CUST-0659,PROD-02,REP-08,2026-04-21 04:24:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,3,0
TXN-19514,CUST-0513,PROD-07,REP-02,2026-04-21 13:11:30,4,1699.0,0.0,6796.0,6796.0,2000.0,4796.0,Completed,1,0
TXN-19515,CUST-0305,PROD-02,REP-07,2026-04-21 04:32:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Refunded,4,0
TXN-19516,CUST-0459,PROD-09,REP-03,2026-04-21 05:16:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,4,0
TXN-19517,CUST-0350,PROD-10,REP-05,2026-04-21 12:37:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,1,0
TXN-19518,CUST-0894,PROD-08,REP-01,2026-04-21 13:05:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,6,0
TXN-19519,CUST-1040,PROD-07,REP-06,2026-04-21 02:16:30,3,1699.0,0.05,5097.0,4842.15,1500.0,3342.15,Completed,2,0
TXN-19520,CUST-0969,PROD-03,REP-01,2026-04-21 08:54:30,42,2199.0,0.15,92358.0,78504.3,27300.0,51204.3,Completed,1,1
TXN-19521,CUST-1002,PROD-05,REP-02,2026-04-21 09:44:30,1,599.0,0.1,599.0,539.1,180.0,359.1,Completed,8,0
TXN-19522,CUST-0412,PROD-04,REP-01,2026-04-21 09:28:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,4,0
TXN-19523,CUST-0923,PROD-02,REP-05,2026-04-22 11:14:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,4,0
TXN-19524,CUST-0316,PROD-08,REP-01,2026-04-22 01:19:30,2,699.0,0.0,1398.0,1398.0,400.0,998.0,Completed,2,0
TXN-19525,CUST-0070,PROD-03,REP-01,2026-04-22 10:36:30,2,2199.0,0.05,4398.0,4178.1,1300.0,2878.1,Completed,3,0
TXN-19526,CUST-0140,PROD-03,REP-05,2026-04-22 06:19:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Completed,5,0
TXN-19527,CUST-0507,PROD-12,REP-02,2026-04-22 10:10:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,2,0
TXN-19528,CUST-0504,PROD-05,REP-07,2026-04-22 07:10:30,3,599.0,0.68,1797.0,575.04,540.0,35.04,Completed,1,1
TXN-19529,CUST-0521,PROD-12,REP-02,2026-04-22 07:25:30,4,899.0,0.0,3596.0,3596.0,1120.0,2476.0,Completed,3,0
TXN-19530,CUST-0427,PROD-10,REP-03,2026-04-22 05:32:30,1,449.0,0.78,449.0,98.78,150.0,-51.22,Completed,3,1
TXN-19531,CUST-1179,PROD-06,REP-02,2026-04-22 01:26:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Refunded,1,0
TXN-19532,CUST-0883,PROD-11,REP-02,2026-04-22 01:23:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,2,0
TXN-19533,CUST-0332,PROD-01,REP-07,2026-04-22 03:30:30,1,1499.0,0.05,1499.0,1424.05,450.0,974.05,Completed,1,0
TXN-19534,CUST-0265,PROD-06,REP-01,2026-04-22 03:40:30,2,1099.0,0.05,2198.0,2088.1,620.0,1468.1,Completed,2,0
TXN-19535,CUST-0543,PROD-09,REP-01,2026-04-22 01:11:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,2,0
TXN-19536,CUST-0091,PROD-03,REP-06,2026-04-22 12:45:30,1,2199.0,0.2,2199.0,1759.2,650.0,1109.2,Completed,5,0
TXN-19537,CUST-0383,PROD-04,REP-08,2026-04-22 10:04:30,2,499.0,0.88,998.0,119.76,240.0,-120.24,Completed,3,1
TXN-19538,CUST-0181,PROD-11,REP-01,2026-04-22 03:27:30,2,299.0,0.05,598.0,568.1,180.0,388.1,Completed,5,0
TXN-19539,CUST-0328,PROD-09,REP-03,2026-04-22 13:16:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,2,0
TXN-19540,CUST-0939,PROD-10,REP-01,2026-04-22 06:24:30,1,449.0,0.15,449.0,381.65,150.0,231.65,Processing,2,0
TXN-19541,CUST-0685,PROD-06,REP-03,2026-04-22 11:02:30,4,1099.0,0.0,4396.0,4396.0,1240.0,3156.0,Completed,2,0
TXN-19542,CUST-0389,PROD-07,REP-07,2026-04-23 07:50:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,1,0
TXN-19543,CUST-1141,PROD-12,REP-08,2026-04-23 08:04:30,1,899.0,0.0,899.0,899.0,280.0,619.0,Completed,1,0
TXN-19544,CUST-0482,PROD-05,REP-01,2026-04-23 10:06:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,2,0
TXN-19545,CUST-0716,PROD-03,REP-02,2026-04-23 12:37:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Completed,6,0
TXN-19546,CUST-0758,PROD-07,REP-01,2026-04-23 01:21:30,2,1699.0,0.1,3398.0,3058.2,1000.0,2058.2,Completed,1,0
TXN-19547,CUST-0099,PROD-05,REP-03,2026-04-23 02:04:30,4,599.0,0.15,2396.0,2036.6,720.0,1316.6,Completed,2,0
TXN-19548,CUST-0759,PROD-07,REP-01,2026-04-23 11:21:30,4,1699.0,0.15,6796.0,5776.6,2000.0,3776.6,Completed,1,0
TXN-19549,CUST-0484,PROD-05,REP-05,2026-04-23 11:33:30,1,599.0,0.1,599.0,539.1,180.0,359.1,Processing,5,0
TXN-19550,CUST-0913,PROD-02,REP-02,2026-04-23 08:47:30,4,799.0,0.0,3196.0,3196.0,880.0,2316.0,Completed,4,0
TXN-19551,CUST-0258,PROD-05,REP-04,2026-04-23 03:46:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,3,0
TXN-19552,CUST-0728,PROD-05,REP-01,2026-04-23 00:52:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Refunded,1,0
TXN-19553,CUST-0274,PROD-08,REP-01,2026-04-23 03:06:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,3,0
TXN-19554,CUST-0958,PROD-03,REP-06,2026-04-23 03:51:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Refunded,4,0
TXN-19555,CUST-0540,PROD-04,REP-08,2026-04-23 13:20:30,5,499.0,0.0,2495.0,2495.0,600.0,1895.0,Completed,1,0
TXN-19556,CUST-1132,PROD-06,REP-01,2026-04-23 12:44:30,2,1099.0,0.05,2198.0,2088.1,620.0,1468.1,Completed,1,0
TXN-19557,CUST-1145,PROD-12,REP-02,2026-04-23 08:53:30,3,899.0,0.0,2697.0,2697.0,840.0,1857.0,Completed,3,0
TXN-19558,CUST-1130,PROD-07,REP-07,2026-04-23 05:58:30,3,1699.0,0.1,5097.0,4587.3,1500.0,3087.3,Completed,4,0
TXN-19559,CUST-1184,PROD-02,REP-06,2026-04-23 13:18:30,5,799.0,0.15,3995.0,3395.75,1100.0,2295.75,Completed,4,0
TXN-19560,CUST-0899,PROD-01,REP-01,2026-04-23 13:23:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,3,0
TXN-19561,CUST-0808,PROD-02,REP-02,2026-04-23 10:42:30,2,799.0,0.05,1598.0,1518.1,440.0,1078.1,Completed,1,0
TXN-19562,CUST-0567,PROD-11,REP-07,2026-04-24 13:32:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,2,0
TXN-19563,CUST-0684,PROD-12,REP-05,2026-04-24 11:59:30,1,899.0,0.0,899.0,899.0,280.0,619.0,Completed,1,0
TXN-19564,CUST-0290,PROD-12,REP-07,2026-04-24 07:16:30,1,899.0,0.2,899.0,719.2,280.0,439.2,Completed,5,0
TXN-19565,CUST-0836,PROD-03,REP-02,2026-04-24 01:12:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Completed,3,0
TXN-19566,CUST-0985,PROD-10,REP-05,2026-04-24 06:27:30,1,449.0,0.1,449.0,404.1,150.0,254.1,Completed,1,0
TXN-19567,CUST-0893,PROD-11,REP-05,2026-04-24 04:45:30,1,299.0,0.05,299.0,284.05,90.0,194.05,Completed,1,0
TXN-19568,CUST-0966,PROD-05,REP-08,2026-04-24 00:58:30,2,599.0,0.0,1198.0,1198.0,360.0,838.0,Completed,2,0
TXN-19569,CUST-0251,PROD-11,REP-07,2026-04-24 04:52:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,4,0
